id,Exited
190001,0.042224556
190002,0.016049406
190003,0.11029507
190004,0.06815265
190005,0.04861818
190006,0.07879277
190007,0.28483015
190008,0.049805745
190009,0.06901075
190010,0.05728138
190011,0.9650283
190012,0.0068563255
190013,0.19380477
190014,0.03331009
190015,0.021890791
190016,0.32131523
190017,0.2513897
190018,0.1287598
190019,0.16832085
190020,0.0070250453
190021,0.009192791
190022,0.05131426
190023,0.09390168
190024,0.013523271
190025,0.56783247
190026,0.29650813
190027,0.41560805
190028,0.14488398
190029,0.05110345
190030,0.1224793
190031,0.016233997
190032,0.4578769
190033,0.1573065
190034,0.6732761
190035,0.6980632
190036,0.74499655
190037,0.18510218
190038,0.020430315
190039,0.09752908
190040,0.005618129
190041,0.012484167
190042,0.006051536
190043,0.010568963
190044,0.013855098
190045,0.079663314
190046,0.06889966
190047,0.021137254
190048,0.012711866
190049,0.016728193
190050,0.040120363
190051,0.13533336
190052,0.19273998
190053,0.08344468
190054,0.08432695
190055,0.04777311
190056,0.7701156
190057,0.42758244
190058,0.143883
190059,0.01819397
190060,0.11749268
190061,0.48901266
190062,0.0155163305
190063,0.27377382
190064,0.37164658
190065,0.016653791
190066,0.014134727
190067,0.35552573
190068,0.02022318
190069,0.17556486
190070,0.17014927
190071,0.035238937
190072,0.11737103
190073,0.016061896
190074,0.7483224
190075,0.8717383
190076,0.118096896
190077,0.09560425
190078,0.04640637
190079,0.17695712
190080,0.036782973
190081,0.71569437
190082,0.16527343
190083,0.7926314
190084,0.015727555
190085,0.63928837
190086,0.6688245
190087,0.08861557
190088,0.013798051
190089,0.006004951
190090,0.042297035
190091,0.27302137
190092,0.00888731
190093,0.008252813
190094,0.09460351
190095,0.004721084
190096,0.63831294
190097,0.022170363
190098,0.01722287
190099,0.3539924
190100,0.061570343
190101,0.04482528
190102,0.1945894
190103,0.15162697
190104,0.613982
190105,0.7184157
190106,0.61926806
190107,0.034542855
190108,0.7918217
190109,0.17818813
190110,0.12068019
190111,0.015013133
190112,0.024021594
190113,0.24402076
190114,0.016708778
190115,0.20384522
190116,0.020671034
190117,0.18499012
190118,0.41049942
190119,0.06760994
190120,0.5128455
190121,0.11512223
190122,0.053224478
190123,0.084530555
190124,0.04695616
190125,0.046494905
190126,0.1437021
190127,0.62730736
190128,0.717038
190129,0.07639957
190130,0.014476309
190131,0.10671802
190132,0.84467477
190133,0.6028606
190134,0.5230201
190135,0.13787542
190136,0.050271444
190137,0.44698054
190138,0.78065777
190139,0.66120297
190140,0.19646169
190141,0.46606162
190142,0.047101717
190143,0.056377806
190144,0.16140349
190145,0.04845182
190146,0.08439986
190147,0.10017267
190148,0.4247021
190149,0.04555239
190150,0.018156163
190151,0.27023467
190152,0.13420299
190153,0.014335798
190154,0.17914237
190155,0.19132186
190156,0.011230918
190157,0.07625495
190158,0.63504314
190159,0.72154295
190160,0.07830635
190161,0.09475079
190162,0.046994712
190163,0.003627491
190164,0.8092806
190165,0.006068172
190166,0.007965947
190167,0.0053579668
190168,0.652772
190169,0.01655307
190170,0.20759664
190171,0.18834345
190172,0.17700122
190173,0.15836956
190174,0.38299465
190175,0.0631604
190176,0.6478524
190177,0.35110217
190178,0.10450985
190179,0.12036677
190180,0.045940284
190181,0.08961605
190182,0.053083155
190183,0.2816463
190184,0.019700112
190185,0.34046862
190186,0.27171037
190187,0.010533324
190188,0.21679115
190189,0.05010325
190190,0.023918113
190191,0.029509721
190192,0.007370907
190193,0.018493734
190194,0.021027848
190195,0.38382334
190196,0.09906273
190197,0.023537844
190198,0.010748018
190199,0.76310337
190200,0.0060623297
190201,0.050409388
190202,0.36331773
190203,0.017448567
190204,0.09591147
190205,0.01685027
190206,0.08469757
190207,0.049943633
190208,0.022207813
190209,0.021821639
190210,0.21069065
190211,0.009540172
190212,0.020979086
190213,0.0489115
190214,0.116293974
190215,0.026745725
190216,0.45005533
190217,0.12263416
190218,0.028333878
190219,0.042554732
190220,0.10283297
190221,0.018037023
190222,0.021282962
190223,0.008807078
190224,0.038741082
190225,0.38841346
190226,0.04988577
190227,0.020184569
190228,0.1804366
190229,0.0076719522
190230,0.39403588
190231,0.02399192
190232,0.111441955
190233,0.00481868
190234,0.84719664
190235,0.004969934
190236,0.00528654
190237,0.046842784
190238,0.111884855
190239,0.17129765
190240,0.17537698
190241,0.26962304
190242,0.078684576
190243,0.10058467
190244,0.009582466
190245,0.014982182
190246,0.54578704
190247,0.011409052
190248,0.43039203
190249,0.047153663
190250,0.05447221
190251,0.25418186
190252,0.015649458
190253,0.6176891
190254,0.22925752
190255,0.09908876
190256,0.12590861
190257,0.63844013
190258,0.12056814
190259,0.004406041
190260,0.2471478
190261,0.27177194
190262,0.10041679
190263,0.010958476
190264,0.018332357
190265,0.37886152
190266,0.008522534
190267,0.037399568
190268,0.13292257
190269,0.023740537
190270,0.09044914
190271,0.034329135
190272,0.015493331
190273,0.55971956
190274,0.46057203
190275,0.049160436
190276,0.011992391
190277,0.024078125
190278,0.048920605
190279,0.04036695
190280,0.3068446
190281,0.44187218
190282,0.88097394
190283,0.14576681
190284,0.0076503577
190285,0.63596785
190286,0.05380846
190287,0.35336357
190288,0.14530165
190289,0.06534415
190290,0.07022149
190291,0.014297524
190292,0.31205958
190293,0.26928407
190294,0.15889737
190295,0.009510624
190296,0.5444374
190297,0.06129096
190298,0.01329213
190299,0.1825235
190300,0.058713764
190301,0.062242206
190302,0.22243895
190303,0.016447743
190304,0.0065198275
190305,0.72649413
190306,0.03877795
190307,0.040626235
190308,0.04911934
190309,0.033367362
190310,0.37206858
190311,0.22160262
190312,0.010154141
190313,0.09076819
190314,0.004931036
190315,0.03256041
190316,0.030864924
190317,0.47695282
190318,0.21561691
190319,0.09851728
190320,0.017139276
190321,0.8585966
190322,0.03705838
190323,0.061132595
190324,0.060842466
190325,0.17584048
190326,0.21286169
190327,0.0070729787
190328,0.029627923
190329,0.024521109
190330,0.01831914
190331,0.0205259
190332,0.85431916
190333,0.0054092933
190334,0.5268329
190335,0.06609415
190336,0.016524037
190337,0.040858798
190338,0.009543129
190339,0.010771121
190340,0.24126366
190341,0.065754056
190342,0.16998221
190343,0.33403963
190344,0.074411444
190345,0.13709463
190346,0.27471563
190347,0.3410214
190348,0.019597514
190349,0.017835116
190350,0.9586962
190351,0.78146756
190352,0.004920869
190353,0.102060996
190354,0.71866095
190355,0.22954544
190356,0.013032408
190357,0.0210997
190358,0.21491337
190359,0.014965963
190360,0.031085096
190361,0.8976424
190362,0.56902117
190363,0.13542917
190364,0.3714802
190365,0.028135087
190366,0.019515077
190367,0.08223971
190368,0.035122175
190369,0.5597496
190370,0.14871481
190371,0.04108826
190372,0.016481627
190373,0.018261192
190374,0.073510066
190375,0.06585809
190376,0.007499056
190377,0.5442342
190378,0.1039759
190379,0.12490037
190380,0.14051647
190381,0.61503416
190382,0.10221112
190383,0.33031052
190384,0.013413236
190385,0.27133316
190386,0.24007288
190387,0.16539136
190388,0.005040232
190389,0.37214628
190390,0.051020134
190391,0.10070303
190392,0.08917317
190393,0.02404286
190394,0.3062048
190395,0.8533313
190396,0.1289149
190397,0.029505135
190398,0.11165282
190399,0.49009883
190400,0.08587986
190401,0.7523097
190402,0.9277568
190403,0.0057776603
190404,0.2290581
190405,0.019557215
190406,0.3906924
190407,0.023719475
190408,0.022375852
190409,0.011987415
190410,0.37232926
190411,0.034925297
190412,0.0063418327
190413,0.058016803
190414,0.033845063
190415,0.1880967
190416,0.027039748
190417,0.094747186
190418,0.5055266
190419,0.0077622477
190420,0.012731971
190421,0.26337343
190422,0.20632069
190423,0.015029932
190424,0.5640394
190425,0.0053086965
190426,0.08971918
190427,0.47300452
190428,0.6045707
190429,0.18972602
190430,0.12863779
190431,0.10591807
190432,0.08175643
190433,0.7431354
190434,0.51361126
190435,0.013400784
190436,0.5096552
190437,0.33051622
190438,0.14925489
190439,0.17092532
190440,0.00442292
190441,0.021511795
190442,0.86493015
190443,0.0061234543
190444,0.015617889
190445,0.015360033
190446,0.041434985
190447,0.67678916
190448,0.090890765
190449,0.6336188
190450,0.095851764
190451,0.052887227
190452,0.04107878
190453,0.085382275
190454,0.04682312
190455,0.029822405
190456,0.14471205
190457,0.088614546
190458,0.020894568
190459,0.006867647
190460,0.06472001
190461,0.059099767
190462,0.21968006
190463,0.05001884
190464,0.8744902
190465,0.697942
190466,0.0949378
190467,0.15153264
190468,0.0906776
190469,0.119512245
190470,0.015116019
190471,0.60869193
190472,0.0053186063
190473,0.118201576
190474,0.015494458
190475,0.96516734
190476,0.023562264
190477,0.1788985
190478,0.009465586
190479,0.7479015
190480,0.014659047
190481,0.081079416
190482,0.01776326
190483,0.06834502
190484,0.09993346
190485,0.08633529
190486,0.10502002
190487,0.07835604
190488,0.042246386
190489,0.084929384
190490,0.19076231
190491,0.016071817
190492,0.6214891
190493,0.4232174
190494,0.2097498
190495,0.044956576
190496,0.854471
190497,0.46230888
190498,0.013683517
190499,0.10639523
190500,0.19263838
190501,0.017095683
190502,0.0070319567
190503,0.62277824
190504,0.014135566
190505,0.36182868
190506,0.77978885
190507,0.06026293
190508,0.013930181
190509,0.069044575
190510,0.0062300162
190511,0.2101074
190512,0.24340822
190513,0.1208591
190514,0.035858154
190515,0.06680926
190516,0.8140963
190517,0.011919025
190518,0.009139217
190519,0.31446394
190520,0.007971367
190521,0.016347786
190522,0.39734185
190523,0.41588444
190524,0.021495953
190525,0.03128915
190526,0.02085928
190527,0.5892571
190528,0.01601345
190529,0.102828264
190530,0.15950677
190531,0.023435885
190532,0.11109873
190533,0.09297743
190534,0.55930984
190535,0.01265682
190536,0.004642406
190537,0.017074903
190538,0.58388436
190539,0.0058301194
190540,0.016722374
190541,0.0043349233
190542,0.32237282
190543,0.28773028
190544,0.31663814
190545,0.45239472
190546,0.022300122
190547,0.09085634
190548,0.19282328
190549,0.02081496
190550,0.3191369
190551,0.06938777
190552,0.038467444
190553,0.030574355
190554,0.4150088
190555,0.041571118
190556,0.17700559
190557,0.19228323
190558,0.2418897
190559,0.010379294
190560,0.041883323
190561,0.08749064
190562,0.08960361
190563,0.16046377
190564,0.5153073
190565,0.045930445
190566,0.017916648
190567,0.045182377
190568,0.090303086
190569,0.19296789
190570,0.03371166
190571,0.08741539
190572,0.017967986
190573,0.65461904
190574,0.4629733
190575,0.9265092
190576,0.021570554
190577,0.043507773
190578,0.30284822
190579,0.73421246
190580,0.7108772
190581,0.41177243
190582,0.006212493
190583,0.55500257
190584,0.10335395
190585,0.6853827
190586,0.8886395
190587,0.47425762
190588,0.02171637
190589,0.030952256
190590,0.006067119
190591,0.80839735
190592,0.07089465
190593,0.6255719
190594,0.038579967
190595,0.03987894
190596,0.047905106
190597,0.06526149
190598,0.012391205
190599,0.031719796
190600,0.098201126
190601,0.069450885
190602,0.013390802
190603,0.0039746817
190604,0.09543016
190605,0.6568908
190606,0.5006709
190607,0.0858468
190608,0.38653788
190609,0.12232087
190610,0.25292042
190611,0.010374014
190612,0.09417528
190613,0.6637185
190614,0.031386532
190615,0.2312225
190616,0.569572
190617,0.054004483
190618,0.15908085
190619,0.06628422
190620,0.12548299
190621,0.026130708
190622,0.05525489
190623,0.12400783
190624,0.5225192
190625,0.086842045
190626,0.8408794
190627,0.018778121
190628,0.09256054
190629,0.8758932
190630,0.017011134
190631,0.87395555
190632,0.023436064
190633,0.033686373
190634,0.14023556
190635,0.06514299
190636,0.0277936
190637,0.20238228
190638,0.15940204
190639,0.47159463
190640,0.013132866
190641,0.10145242
190642,0.027510498
190643,0.1316971
190644,0.006303896
190645,0.17856221
190646,0.078073554
190647,0.06510591
190648,0.048364762
190649,0.0636751
190650,0.40216163
190651,0.81255126
190652,0.053567454
190653,0.04955553
190654,0.038589004
190655,0.7469739
190656,0.030122884
190657,0.85314536
190658,0.50152344
190659,0.09119043
190660,0.10252835
190661,0.15363716
190662,0.013880216
190663,0.10547924
190664,0.05530365
190665,0.0133416215
190666,0.644452
190667,0.07419626
190668,0.042082246
190669,0.119958065
190670,0.041538645
190671,0.1263305
190672,0.16455832
190673,0.45847908
190674,0.032351084
190675,0.008724469
190676,0.14071456
190677,0.017040748
190678,0.80393356
190679,0.056881525
190680,0.006847557
190681,0.7681433
190682,0.032290082
190683,0.016320566
190684,0.09695103
190685,0.2845107
190686,0.009659797
190687,0.0053374
190688,0.10958119
190689,0.055329986
190690,0.007627711
190691,0.3222624
190692,0.108798765
190693,0.008891238
190694,0.14984757
190695,0.22564286
190696,0.25719807
190697,0.1564641
190698,0.009482774
190699,0.015126686
190700,0.46951532
190701,0.03260815
190702,0.016925534
190703,0.09153618
190704,0.008397657
190705,0.40606567
190706,0.015239409
190707,0.012382054
190708,0.0068565365
190709,0.02579434
190710,0.41220358
190711,0.06534634
190712,0.0492864
190713,0.50499177
190714,0.0943226
190715,0.28805012
190716,0.0063543725
190717,0.40139028
190718,0.64919966
190719,0.046897467
190720,0.88885313
190721,0.0125428
190722,0.8802666
190723,0.019392934
190724,0.014942452
190725,0.016800143
190726,0.12280955
190727,0.12683916
190728,0.017040204
190729,0.33587387
190730,0.018183459
190731,0.021457227
190732,0.006008512
190733,0.15455152
190734,0.37344334
190735,0.033414364
190736,0.37263176
190737,0.038090244
190738,0.30448276
190739,0.8919716
190740,0.28022406
190741,0.19516934
190742,0.0315663
190743,0.034300555
190744,0.03962608
190745,0.03516962
190746,0.28872773
190747,0.26806092
190748,0.06804621
190749,0.75169295
190750,0.41896394
190751,0.29356527
190752,0.052322827
190753,0.026839107
190754,0.007620308
190755,0.6820453
190756,0.033694673
190757,0.060568526
190758,0.32128897
190759,0.1308446
190760,0.033613443
190761,0.10626569
190762,0.9623797
190763,0.016196154
190764,0.034770176
190765,0.037691955
190766,0.18109149
190767,0.014315975
190768,0.1830381
190769,0.14582932
190770,0.84190905
190771,0.017946297
190772,0.09810168
190773,0.109129645
190774,0.8948401
190775,0.019218082
190776,0.0075225946
190777,0.078487165
190778,0.67982155
190779,0.021502689
190780,0.007304134
190781,0.048852023
190782,0.005130727
190783,0.011565528
190784,0.0068285484
190785,0.3648083
190786,0.82696813
190787,0.5907645
190788,0.15692781
190789,0.1907017
190790,0.18250646
190791,0.8357711
190792,0.21730712
190793,0.7141539
190794,0.8965051
190795,0.0907373
190796,0.041582454
190797,0.37587953
190798,0.04479622
190799,0.18483283
190800,0.09637294
190801,0.17972144
190802,0.1490818
190803,0.049404435
190804,0.82935053
190805,0.018383926
190806,0.04286324
190807,0.18217015
190808,0.31311563
190809,0.68541706
190810,0.08768203
190811,0.017116625
190812,0.16357103
190813,0.8984288
190814,0.6084963
190815,0.59088707
190816,0.67003834
190817,0.11159227
190818,0.08350171
190819,0.6349565
190820,0.12409665
190821,0.46257207
190822,0.019294403
190823,0.50421005
190824,0.7925197
190825,0.2197913
190826,0.17190544
190827,0.23315611
190828,0.25701463
190829,0.4412561
190830,0.0050935973
190831,0.07672942
190832,0.8143227
190833,0.03564609
190834,0.009747931
190835,0.42725947
190836,0.07997248
190837,0.4805059
190838,0.04339844
190839,0.014304647
190840,0.051695913
190841,0.03405017
190842,0.36138874
190843,0.030847816
190844,0.28105333
190845,0.10268528
190846,0.08941245
190847,0.14537957
190848,0.04442465
190849,0.09603167
190850,0.020667225
190851,0.06811121
190852,0.058978196
190853,0.12405135
190854,0.64603406
190855,0.14069481
190856,0.58899766
190857,0.61753786
190858,0.17402935
190859,0.122829296
190860,0.1117556
190861,0.025578182
190862,0.014530888
190863,0.016116643
190864,0.58359593
190865,0.038226712
190866,0.024790483
190867,0.108944446
190868,0.23979291
190869,0.0059403796
190870,0.22935688
190871,0.16479312
190872,0.06670523
190873,0.096676156
190874,0.037831347
190875,0.024341976
190876,0.048396252
190877,0.015495753
190878,0.011919474
190879,0.66125786
190880,0.024082989
190881,0.113012396
190882,0.05856498
190883,0.15444346
190884,0.4807631
190885,0.22309336
190886,0.51713264
190887,0.14368056
190888,0.016828693
190889,0.102642186
190890,0.12009446
190891,0.12387717
190892,0.6322392
190893,0.014987848
190894,0.016996142
190895,0.5169949
190896,0.095896095
190897,0.3412154
190898,0.6407168
190899,0.026548436
190900,0.12273903
190901,0.1065879
190902,0.01963072
190903,0.26703638
190904,0.18127622
190905,0.014802776
190906,0.26138666
190907,0.15546177
190908,0.0799318
190909,0.841147
190910,0.76591843
190911,0.008514495
190912,0.22447374
190913,0.12664732
190914,0.014211914
190915,0.027953984
190916,0.053552855
190917,0.0066500176
190918,0.42802826
190919,0.860962
190920,0.08314023
190921,0.052689288
190922,0.15367389
190923,0.6199218
190924,0.63069403
190925,0.03824555
190926,0.09996572
190927,0.053759836
190928,0.06948475
190929,0.03905449
190930,0.73665476
190931,0.015259301
190932,0.7568966
190933,0.030981872
190934,0.21739455
190935,0.051951777
190936,0.05842005
190937,0.09622122
190938,0.0652905
190939,0.16362105
190940,0.091957815
190941,0.14689322
190942,0.050250113
190943,0.02005523
190944,0.07286076
190945,0.13939755
190946,0.007549342
190947,0.23087372
190948,0.0079428395
190949,0.10264776
190950,0.14455265
190951,0.31667957
190952,0.07245173
190953,0.0066300714
190954,0.06514712
190955,0.036498718
190956,0.017415375
190957,0.07968653
190958,0.019752782
190959,0.100261934
190960,0.10962567
190961,0.013467408
190962,0.46153873
190963,0.62198675
190964,0.03414177
190965,0.8702088
190966,0.5272701
190967,0.6946855
190968,0.30440617
190969,0.015090371
190970,0.037178222
190971,0.11635024
190972,0.008765315
190973,0.010801927
190974,0.37770855
190975,0.05489986
190976,0.13724379
190977,0.09554812
190978,0.14331807
190979,0.031170042
190980,0.79243916
190981,0.042648282
190982,0.64139223
190983,0.13825125
190984,0.16864544
190985,0.042834442
190986,0.0058127386
190987,0.015876235
190988,0.07217278
190989,0.031608265
190990,0.22867861
190991,0.4872263
190992,0.013581504
190993,0.108519726
190994,0.40372354
190995,0.11065959
190996,0.2515634
190997,0.03838344
190998,0.37778896
190999,0.03974277
191000,0.11088037
191001,0.017521523
191002,0.13881262
191003,0.47176543
191004,0.57956827
191005,0.035276573
191006,0.16531025
191007,0.3620826
191008,0.52253807
191009,0.03998638
191010,0.07096322
191011,0.045947615
191012,0.010726683
191013,0.009954443
191014,0.61757743
191015,0.1651026
191016,0.014816273
191017,0.013819499
191018,0.005046429
191019,0.06360159
191020,0.037554074
191021,0.012984636
191022,0.014242175
191023,0.71934575
191024,0.06228575
191025,0.020240095
191026,0.18182337
191027,0.55775464
191028,0.27394465
191029,0.64934856
191030,0.59417635
191031,0.6462252
191032,0.90133184
191033,0.2332834
191034,0.04325185
191035,0.14706612
191036,0.106835425
191037,0.036471933
191038,0.024872508
191039,0.51090884
191040,0.02419515
191041,0.015085794
191042,0.04446501
191043,0.758657
191044,0.031124836
191045,0.631662
191046,0.048969604
191047,0.61465454
191048,0.75745475
191049,0.5875734
191050,0.0062388084
191051,0.12649037
191052,0.38294634
191053,0.20728584
191054,0.052136824
191055,0.05737745
191056,0.016998762
191057,0.73021674
191058,0.109007485
191059,0.25178576
191060,0.007922246
191061,0.12652078
191062,0.027800186
191063,0.7762879
191064,0.047796167
191065,0.045704804
191066,0.1770108
191067,0.46156424
191068,0.24795909
191069,0.014389191
191070,0.101025075
191071,0.14329895
191072,0.8760227
191073,0.027387273
191074,0.004800582
191075,0.023982352
191076,0.013570465
191077,0.02318088
191078,0.016739571
191079,0.1289643
191080,0.006934155
191081,0.012399238
191082,0.042391654
191083,0.12587586
191084,0.10402309
191085,0.8518985
191086,0.10141602
191087,0.0073830998
191088,0.25905436
191089,0.8607773
191090,0.075553775
191091,0.03645225
191092,0.19318503
191093,0.13535117
191094,0.66140336
191095,0.10237452
191096,0.092709765
191097,0.30172342
191098,0.0694408
191099,0.12545046
191100,0.08454907
191101,0.57527494
191102,0.032678466
191103,0.2699735
191104,0.09527992
191105,0.027435657
191106,0.70991445
191107,0.012211906
191108,0.09822002
191109,0.07367121
191110,0.054429926
191111,0.8780252
191112,0.2151283
191113,0.17002854
191114,0.37629977
191115,0.2007615
191116,0.31092104
191117,0.006358655
191118,0.27111024
191119,0.050312698
191120,0.1324552
191121,0.62283474
191122,0.14178433
191123,0.4132966
191124,0.101418324
191125,0.06155693
191126,0.120051436
191127,0.30064872
191128,0.02979723
191129,0.075539544
191130,0.08533388
191131,0.537905
191132,0.043794814
191133,0.3492502
191134,0.7926009
191135,0.004722774
191136,0.06511811
191137,0.023621479
191138,0.2086714
191139,0.17302683
191140,0.091032654
191141,0.069238886
191142,0.11209234
191143,0.0763676
191144,0.035076562
191145,0.413615
191146,0.008222154
191147,0.34236422
191148,0.14048025
191149,0.0339701
191150,0.02576932
191151,0.04575389
191152,0.16616921
191153,0.011934749
191154,0.076409206
191155,0.089267716
191156,0.024389053
191157,0.5373355
191158,0.025817508
191159,0.062763594
191160,0.63687706
191161,0.7803732
191162,0.31690037
191163,0.0036060128
191164,0.1101211
191165,0.112869434
191166,0.18567549
191167,0.03349128
191168,0.011558357
191169,0.025122643
191170,0.008374142
191171,0.0140942
191172,0.28613782
191173,0.04935674
191174,0.08024081
191175,0.025708387
191176,0.08432129
191177,0.3195716
191178,0.08360245
191179,0.12334473
191180,0.5134088
191181,0.8734863
191182,0.5808391
191183,0.0073379483
191184,0.06561843
191185,0.015951065
191186,0.052220378
191187,0.16324197
191188,0.06748443
191189,0.55916417
191190,0.031025577
191191,0.2630589
191192,0.6226396
191193,0.20693263
191194,0.2225623
191195,0.29703543
191196,0.4486345
191197,0.014807901
191198,0.1120482
191199,0.13497403
191200,0.03576503
191201,0.55664206
191202,0.07115078
191203,0.011519383
191204,0.061689693
191205,0.0837264
191206,0.03711115
191207,0.15131536
191208,0.08584794
191209,0.18943533
191210,0.020889295
191211,0.047442567
191212,0.26655343
191213,0.37129167
191214,0.11114893
191215,0.60835224
191216,0.04993668
191217,0.26029015
191218,0.050938964
191219,0.0122001255
191220,0.08202997
191221,0.043547273
191222,0.059420913
191223,0.2733839
191224,0.012889514
191225,0.502344
191226,0.5509295
191227,0.14901578
191228,0.37027764
191229,0.2809662
191230,0.048132315
191231,0.14055496
191232,0.19572112
191233,0.013736771
191234,0.8540853
191235,0.4296009
191236,0.021678954
191237,0.100914456
191238,0.013933929
191239,0.5661204
191240,0.12339699
191241,0.088911444
191242,0.00965478
191243,0.36818627
191244,0.12831624
191245,0.07547269
191246,0.045516755
191247,0.3507336
191248,0.13250424
191249,0.05749731
191250,0.6245323
191251,0.18878426
191252,0.09884961
191253,0.23618175
191254,0.049607992
191255,0.650348
191256,0.038019482
191257,0.3721041
191258,0.013234044
191259,0.27728105
191260,0.027296456
191261,0.57683074
191262,0.17766412
191263,0.36204895
191264,0.1565933
191265,0.045673147
191266,0.07450024
191267,0.24918146
191268,0.41021237
191269,0.010947055
191270,0.14603
191271,0.11842908
191272,0.45330724
191273,0.013916441
191274,0.1441887
191275,0.13229084
191276,0.067789674
191277,0.0320179
191278,0.15970308
191279,0.083971575
191280,0.34141338
191281,0.042979337
191282,0.61132777
191283,0.06414539
191284,0.06898505
191285,0.0867006
191286,0.037738837
191287,0.86840016
191288,0.12141343
191289,0.30232972
191290,0.45266348
191291,0.29718238
191292,0.7471874
191293,0.28843772
191294,0.20708366
191295,0.075175814
191296,0.014514263
191297,0.037128806
191298,0.019230923
191299,0.06924422
191300,0.014725432
191301,0.20774633
191302,0.009139821
191303,0.018442065
191304,0.26744363
191305,0.13340966
191306,0.4496552
191307,0.022700628
191308,0.024439843
191309,0.097174995
191310,0.055619814
191311,0.054596987
191312,0.5186401
191313,0.32788876
191314,0.048677877
191315,0.25230363
191316,0.0055308724
191317,0.017822392
191318,0.24837635
191319,0.06418288
191320,0.13926864
191321,0.34353143
191322,0.17262727
191323,0.025559906
191324,0.5202048
191325,0.0886231
191326,0.8227523
191327,0.06872705
191328,0.048405983
191329,0.17016265
191330,0.048767414
191331,0.05662333
191332,0.006567842
191333,0.1920814
191334,0.5980877
191335,0.36142772
191336,0.007989813
191337,0.49805498
191338,0.31178606
191339,0.76828563
191340,0.02196123
191341,0.17455849
191342,0.6185609
191343,0.5211915
191344,0.5844654
191345,0.3448916
191346,0.05964031
191347,0.2615831
191348,0.59018314
191349,0.30463272
191350,0.0558386
191351,0.12342491
191352,0.10528189
191353,0.48863274
191354,0.11243269
191355,0.34218723
191356,0.5408607
191357,0.020167127
191358,0.005300067
191359,0.016517352
191360,0.14426987
191361,0.013483369
191362,0.036088206
191363,0.055492386
191364,0.08656078
191365,0.06723714
191366,0.041134235
191367,0.216819
191368,0.03804009
191369,0.04632724
191370,0.49004143
191371,0.2897449
191372,0.08118015
191373,0.022639448
191374,0.038876172
191375,0.794073
191376,0.0059275
191377,0.061469935
191378,0.5375102
191379,0.4357654
191380,0.35778695
191381,0.1149997
191382,0.007452188
191383,0.5943214
191384,0.6495347
191385,0.013431648
191386,0.01582162
191387,0.40915
191388,0.53884965
191389,0.010080552
191390,0.10402938
191391,0.15539293
191392,0.1361596
191393,0.41727903
191394,0.7936297
191395,0.7476155
191396,0.03437749
191397,0.8724142
191398,0.03156552
191399,0.750604
191400,0.0518623
191401,0.26475394
191402,0.021352401
191403,0.06911452
191404,0.10603161
191405,0.11143748
191406,0.106716365
191407,0.6765916
191408,0.74214315
191409,0.38010886
191410,0.013549275
191411,0.12958969
191412,0.30344993
191413,0.033384338
191414,0.007628585
191415,0.11487755
191416,0.022294177
191417,0.053492445
191418,0.029814418
191419,0.034490887
191420,0.30134034
191421,0.032249715
191422,0.02364679
191423,0.019107668
191424,0.014740894
191425,0.34637228
191426,0.564482
191427,0.22921519
191428,0.13589714
191429,0.10786292
191430,0.012382099
191431,0.04292506
191432,0.006511802
191433,0.023432022
191434,0.2767223
191435,0.32845753
191436,0.18444097
191437,0.1119526
191438,0.11584463
191439,0.21119869
191440,0.12834613
191441,0.116664425
191442,0.3854375
191443,0.006180047
191444,0.023465555
191445,0.029603748
191446,0.010340452
191447,0.008445719
191448,0.18985005
191449,0.057147816
191450,0.08545173
191451,0.014746505
191452,0.013530232
191453,0.081614695
191454,0.013140921
191455,0.053459655
191456,0.018024538
191457,0.13201201
191458,0.022813816
191459,0.011155554
191460,0.00778054
191461,0.34949747
191462,0.60485196
191463,0.7690914
191464,0.033770677
191465,0.85535806
191466,0.016072819
191467,0.27695101
191468,0.048520394
191469,0.4427133
191470,0.022523094
191471,0.49290222
191472,0.030042836
191473,0.5149351
191474,0.7266498
191475,0.010620972
191476,0.07730018
191477,0.023537297
191478,0.017871974
191479,0.8302375
191480,0.16265698
191481,0.75114244
191482,0.08062162
191483,0.0042438656
191484,0.5153481
191485,0.015558666
191486,0.01608323
191487,0.23813786
191488,0.18205614
191489,0.75403917
191490,0.5249563
191491,0.37989542
191492,0.006841539
191493,0.007455268
191494,0.014272693
191495,0.016664205
191496,0.10633337
191497,0.035296135
191498,0.20953754
191499,0.11062006
191500,0.49751335
191501,0.2648286
191502,0.098156735
191503,0.7755064
191504,0.37414986
191505,0.0348015
191506,0.5501517
191507,0.043961477
191508,0.26764363
191509,0.061818853
191510,0.014038927
191511,0.768925
191512,0.015509261
191513,0.54092145
191514,0.014753261
191515,0.08097059
191516,0.16503677
191517,0.06796556
191518,0.103680626
191519,0.016618976
191520,0.18482298
191521,0.04904625
191522,0.63495225
191523,0.45224553
191524,0.19839963
191525,0.17308122
191526,0.048719812
191527,0.021621825
191528,0.01714466
191529,0.059952624
191530,0.03277105
191531,0.01905731
191532,0.11338401
191533,0.10865053
191534,0.08077299
191535,0.01747739
191536,0.14846663
191537,0.042086095
191538,0.9239785
191539,0.47840768
191540,0.0684299
191541,0.12318912
191542,0.017707853
191543,0.35974038
191544,0.23347539
191545,0.057230666
191546,0.016934423
191547,0.008462459
191548,0.3943785
191549,0.036406428
191550,0.0608049
191551,0.017189885
191552,0.39836597
191553,0.055757422
